,state_categorical,place,lon,lat,prob,label
0,3,California,-125.625512,23.498716,0.4195521078874915,underfitting
1,3,California,-124.875512,23.498716,0.4195521078874915,underfitting
2,3,California,-124.125512,23.498716,0.4195521078874915,underfitting
3,3,California,-123.375512,23.498716,0.41287497263795236,underfitting
4,3,California,-122.625512,23.498716,0.41287497263795236,underfitting
5,3,California,-121.875512,23.498716,0.44190914028011674,underfitting
6,3,California,-121.125512,23.498716,0.44190914028011674,underfitting
7,3,California,-120.375512,23.498716,0.44190914028011674,underfitting
8,3,California,-119.625512,23.498716,0.44190914028011674,underfitting
9,3,California,-118.875512,23.498716,0.44190914028011674,underfitting
10,3,California,-118.125512,23.498716,0.44190914028011674,underfitting
11,3,California,-117.375512,23.498716,0.44190914028011674,underfitting
12,3,California,-116.625512,23.498716,0.312352562316693,underfitting
13,3,California,-115.875512,23.498716,0.312352562316693,underfitting
14,3,California,-115.125512,23.498716,0.312352562316693,underfitting
15,3,California,-114.375512,23.498716,0.24287771297466865,underfitting
16,3,California,-113.625512,23.498716,0.24287771297466865,underfitting
17,3,California,-112.875512,23.498716,0.24287771297466865,underfitting
18,3,California,-112.125512,23.498716,0.24287771297466865,underfitting
19,3,California,-111.375512,23.498716,0.24287771297466865,underfitting
20,41,Texas,-110.625512,23.498716,0.33758678989213897,underfitting
21,41,Texas,-109.875512,23.498716,0.33758678989213897,underfitting
22,41,Texas,-109.125512,23.498716,0.33758678989213897,underfitting
23,41,Texas,-108.375512,23.498716,0.40300032372672545,underfitting
24,41,Texas,-107.625512,23.498716,0.40300032372672545,underfitting
25,41,Texas,-106.875512,23.498716,0.43293726582088315,underfitting
26,41,Texas,-106.125512,23.498716,0.5043658372494546,underfitting
27,41,Texas,-105.375512,23.498716,0.5043658372494546,underfitting
28,41,Texas,-104.625512,23.498716,0.5043658372494546,underfitting
29,41,Texas,-103.875512,23.498716,0.5043658372494546,underfitting
30,41,Texas,-103.125512,23.498716,0.5043658372494546,underfitting
31,41,Texas,-102.375512,23.498716,0.5043658372494546,underfitting
32,41,Texas,-101.625512,23.498716,0.5043658372494546,underfitting
33,41,Texas,-100.875512,23.498716,0.5043658372494546,underfitting
34,41,Texas,-100.125512,23.498716,0.5043658372494546,underfitting
35,41,Texas,-99.375512,23.498716,0.5043658372494546,underfitting
36,41,Texas,-98.625512,23.498716,0.5043658372494546,underfitting
37,41,Texas,-97.875512,23.498716,0.5043658372494546,underfitting
38,41,Texas,-97.125512,23.498716,0.5043658372494546,underfitting
39,41,Texas,-96.375512,23.498716,0.5043658372494546,underfitting
40,41,Texas,-95.625512,23.498716,0.5043658372494546,underfitting
41,41,Texas,-94.875512,23.498716,0.5043658372494546,underfitting
42,41,Texas,-94.125512,23.498716,0.5043658372494546,underfitting
43,8,Florida,-93.375512,23.498716,0.35780756868380065,underfitting
44,8,Florida,-92.625512,23.498716,0.35780756868380065,underfitting
45,8,Florida,-91.875512,23.498716,0.35780756868380065,underfitting
46,8,Florida,-91.125512,23.498716,0.35780756868380065,underfitting
47,8,Florida,-90.375512,23.498716,0.35780756868380065,underfitting
48,8,Florida,-89.625512,23.498716,0.35780756868380065,underfitting
49,8,Florida,-88.875512,23.498716,0.5123785349405243,underfitting
50,8,Florida,-88.125512,23.498716,0.6068638290581714,underfitting
51,8,Florida,-87.375512,23.498716,0.6068638290581714,underfitting
52,8,Florida,-86.625512,23.498716,0.6068638290581714,underfitting
53,8,Florida,-85.875512,23.498716,0.6068638290581714,underfitting
54,8,Florida,-85.125512,23.498716,0.6068638290581714,underfitting
55,8,Florida,-84.375512,23.498716,0.6068638290581714,underfitting
56,8,Florida,-83.625512,23.498716,0.6068638290581714,underfitting
57,8,Florida,-82.875512,23.498716,0.6068638290581714,underfitting
58,8,Florida,-82.125512,23.498716,0.6068638290581714,underfitting
59,8,Florida,-81.375512,23.498716,0.6068638290581714,underfitting
60,8,Florida,-80.625512,23.498716,0.6068638290581714,underfitting
61,8,Florida,-79.875512,23.498716,0.6068638290581714,underfitting
62,8,Florida,-79.125512,23.498716,0.6068638290581714,underfitting
63,8,Florida,-78.375512,23.498716,0.6068638290581714,underfitting
64,8,Florida,-77.625512,23.498716,0.6068638290581714,underfitting
65,8,Florida,-76.875512,23.498716,0.6068638290581714,underfitting
66,8,Florida,-76.125512,23.498716,0.6068638290581714,underfitting
67,8,Florida,-75.375512,23.498716,0.6068638290581714,underfitting
68,8,Florida,-74.625512,23.498716,0.6068638290581714,underfitting
69,8,Florida,-73.875512,23.498716,0.6068638290581714,underfitting
70,8,Florida,-73.125512,23.498716,0.6068638290581714,underfitting
71,8,Florida,-72.375512,23.498716,0.6068638290581714,underfitting
72,8,Florida,-71.625512,23.498716,0.6068638290581714,underfitting
73,8,Florida,-70.875512,23.498716,0.5992798369633098,underfitting
74,8,Florida,-70.125512,23.498716,0.5992798369633098,underfitting
75,8,Florida,-69.375512,23.498716,0.5992798369633098,underfitting
76,8,Florida,-68.625512,23.498716,0.5992798369633098,underfitting
77,8,Florida,-67.875512,23.498716,0.5992798369633098,underfitting
78,8,Florida,-67.125512,23.498716,0.5992798369633098,underfitting
79,8,Florida,-66.375512,23.498716,0.5992798369633098,underfitting
80,3,California,-125.625512,24.248716,0.4195521078874915,underfitting
81,3,California,-124.875512,24.248716,0.4195521078874915,underfitting
82,3,California,-124.125512,24.248716,0.4195521078874915,underfitting
83,3,California,-123.375512,24.248716,0.41287497263795236,underfitting
84,3,California,-122.625512,24.248716,0.41287497263795236,underfitting
85,3,California,-121.875512,24.248716,0.44190914028011674,underfitting
86,3,California,-121.125512,24.248716,0.44190914028011674,underfitting
87,3,California,-120.375512,24.248716,0.44190914028011674,underfitting
88,3,California,-119.625512,24.248716,0.44190914028011674,underfitting
89,3,California,-118.875512,24.248716,0.44190914028011674,underfitting
90,3,California,-118.125512,24.248716,0.44190914028011674,underfitting
91,3,California,-117.375512,24.248716,0.44190914028011674,underfitting
92,3,California,-116.625512,24.248716,0.312352562316693,underfitting
93,3,California,-115.875512,24.248716,0.312352562316693,underfitting
94,3,California,-115.125512,24.248716,0.312352562316693,underfitting
95,3,California,-114.375512,24.248716,0.24287771297466865,underfitting
96,3,California,-113.625512,24.248716,0.24287771297466865,underfitting
97,3,California,-112.875512,24.248716,0.24287771297466865,underfitting
98,3,California,-112.125512,24.248716,0.24287771297466865,underfitting
99,3,California,-111.375512,24.248716,0.24287771297466865,underfitting
100,41,Texas,-110.625512,24.248716,0.33758678989213897,underfitting
101,41,Texas,-109.875512,24.248716,0.33758678989213897,underfitting
102,41,Texas,-109.125512,24.248716,0.33758678989213897,underfitting
103,41,Texas,-108.375512,24.248716,0.40300032372672545,underfitting
104,41,Texas,-107.625512,24.248716,0.40300032372672545,underfitting
105,41,Texas,-106.875512,24.248716,0.43293726582088315,underfitting
106,41,Texas,-106.125512,24.248716,0.5043658372494546,underfitting
107,41,Texas,-105.375512,24.248716,0.5043658372494546,underfitting
108,41,Texas,-104.625512,24.248716,0.5043658372494546,underfitting
109,41,Texas,-103.875512,24.248716,0.5043658372494546,underfitting
110,41,Texas,-103.125512,24.248716,0.5043658372494546,underfitting
111,41,Texas,-102.375512,24.248716,0.5043658372494546,underfitting
112,41,Texas,-101.625512,24.248716,0.5043658372494546,underfitting
113,41,Texas,-100.875512,24.248716,0.5043658372494546,underfitting
114,41,Texas,-100.125512,24.248716,0.5043658372494546,underfitting
115,41,Texas,-99.375512,24.248716,0.5043658372494546,underfitting
116,41,Texas,-98.625512,24.248716,0.5043658372494546,underfitting
117,41,Texas,-97.875512,24.248716,0.5043658372494546,underfitting
118,41,Texas,-97.125512,24.248716,0.5043658372494546,underfitting
119,41,Texas,-96.375512,24.248716,0.5043658372494546,underfitting
120,41,Texas,-95.625512,24.248716,0.5043658372494546,underfitting
121,41,Texas,-94.875512,24.248716,0.5043658372494546,underfitting
122,41,Texas,-94.125512,24.248716,0.5043658372494546,underfitting
123,8,Florida,-93.375512,24.248716,0.35780756868380065,underfitting
124,8,Florida,-92.625512,24.248716,0.35780756868380065,underfitting
125,8,Florida,-91.875512,24.248716,0.35780756868380065,underfitting
126,8,Florida,-91.125512,24.248716,0.35780756868380065,underfitting
127,8,Florida,-90.375512,24.248716,0.35780756868380065,underfitting
128,8,Florida,-89.625512,24.248716,0.35780756868380065,underfitting
129,8,Florida,-88.875512,24.248716,0.5123785349405243,underfitting
130,8,Florida,-88.125512,24.248716,0.6068638290581714,underfitting
131,8,Florida,-87.375512,24.248716,0.6068638290581714,underfitting
132,8,Florida,-86.625512,24.248716,0.6068638290581714,underfitting
133,8,Florida,-85.875512,24.248716,0.6068638290581714,underfitting
134,8,Florida,-85.125512,24.248716,0.6068638290581714,underfitting
135,8,Florida,-84.375512,24.248716,0.6068638290581714,underfitting
136,8,Florida,-83.625512,24.248716,0.6068638290581714,underfitting
137,8,Florida,-82.875512,24.248716,0.6068638290581714,underfitting
138,8,Florida,-82.125512,24.248716,0.6068638290581714,underfitting
139,8,Florida,-81.375512,24.248716,0.6068638290581714,underfitting
140,8,Florida,-80.625512,24.248716,0.6068638290581714,underfitting
141,8,Florida,-79.875512,24.248716,0.6068638290581714,underfitting
142,8,Florida,-79.125512,24.248716,0.6068638290581714,underfitting
143,8,Florida,-78.375512,24.248716,0.6068638290581714,underfitting
144,8,Florida,-77.625512,24.248716,0.6068638290581714,underfitting
145,8,Florida,-76.875512,24.248716,0.6068638290581714,underfitting
146,8,Florida,-76.125512,24.248716,0.6068638290581714,underfitting
147,8,Florida,-75.375512,24.248716,0.6068638290581714,underfitting
148,8,Florida,-74.625512,24.248716,0.6068638290581714,underfitting
149,8,Florida,-73.875512,24.248716,0.6068638290581714,underfitting
150,8,Florida,-73.125512,24.248716,0.6068638290581714,underfitting
151,8,Florida,-72.375512,24.248716,0.6068638290581714,underfitting
152,8,Florida,-71.625512,24.248716,0.6068638290581714,underfitting
153,8,Florida,-70.875512,24.248716,0.5992798369633098,underfitting
154,8,Florida,-70.125512,24.248716,0.5992798369633098,underfitting
155,8,Florida,-69.375512,24.248716,0.5992798369633098,underfitting
156,8,Florida,-68.625512,24.248716,0.5992798369633098,underfitting
157,8,Florida,-67.875512,24.248716,0.5992798369633098,underfitting
158,8,Florida,-67.125512,24.248716,0.5992798369633098,underfitting
159,8,Florida,-66.375512,24.248716,0.5992798369633098,underfitting
160,3,California,-125.625512,24.998716,0.4195521078874915,underfitting
161,3,California,-124.875512,24.998716,0.4195521078874915,underfitting
162,3,California,-124.125512,24.998716,0.4195521078874915,underfitting
163,3,California,-123.375512,24.998716,0.41287497263795236,underfitting
164,3,California,-122.625512,24.998716,0.41287497263795236,underfitting
165,3,California,-121.875512,24.998716,0.44190914028011674,underfitting
166,3,California,-121.125512,24.998716,0.44190914028011674,underfitting
167,3,California,-120.375512,24.998716,0.44190914028011674,underfitting
168,3,California,-119.625512,24.998716,0.44190914028011674,underfitting
169,3,California,-118.875512,24.998716,0.44190914028011674,underfitting
170,3,California,-118.125512,24.998716,0.44190914028011674,underfitting
171,3,California,-117.375512,24.998716,0.44190914028011674,underfitting
172,3,California,-116.625512,24.998716,0.312352562316693,underfitting
173,3,California,-115.875512,24.998716,0.312352562316693,underfitting
174,3,California,-115.125512,24.998716,0.312352562316693,underfitting
175,3,California,-114.375512,24.998716,0.24287771297466865,underfitting
176,3,California,-113.625512,24.998716,0.24287771297466865,underfitting
177,3,California,-112.875512,24.998716,0.24287771297466865,underfitting
178,3,California,-112.125512,24.998716,0.24287771297466865,underfitting
179,3,California,-111.375512,24.998716,0.24287771297466865,underfitting
180,41,Texas,-110.625512,24.998716,0.33758678989213897,underfitting
181,41,Texas,-109.875512,24.998716,0.33758678989213897,underfitting
182,41,Texas,-109.125512,24.998716,0.33758678989213897,underfitting
183,41,Texas,-108.375512,24.998716,0.40300032372672545,underfitting
184,41,Texas,-107.625512,24.998716,0.40300032372672545,underfitting
185,41,Texas,-106.875512,24.998716,0.43293726582088315,underfitting
186,41,Texas,-106.125512,24.998716,0.5043658372494546,underfitting
187,41,Texas,-105.375512,24.998716,0.5043658372494546,underfitting
188,41,Texas,-104.625512,24.998716,0.5043658372494546,underfitting
189,41,Texas,-103.875512,24.998716,0.5043658372494546,underfitting
190,41,Texas,-103.125512,24.998716,0.5043658372494546,underfitting
191,41,Texas,-102.375512,24.998716,0.5043658372494546,underfitting
192,41,Texas,-101.625512,24.998716,0.5043658372494546,underfitting
193,41,Texas,-100.875512,24.998716,0.5043658372494546,underfitting
194,41,Texas,-100.125512,24.998716,0.5043658372494546,underfitting
195,41,Texas,-99.375512,24.998716,0.5043658372494546,underfitting
196,41,Texas,-98.625512,24.998716,0.5043658372494546,underfitting
197,41,Texas,-97.875512,24.998716,0.5043658372494546,underfitting
198,41,Texas,-97.125512,24.998716,0.5043658372494546,underfitting
199,41,Texas,-96.375512,24.998716,0.5043658372494546,underfitting
200,41,Texas,-95.625512,24.998716,0.5043658372494546,underfitting
201,41,Texas,-94.875512,24.998716,0.5043658372494546,underfitting
202,41,Texas,-94.125512,24.998716,0.5043658372494546,underfitting
203,8,Florida,-93.375512,24.998716,0.35780756868380065,underfitting
204,8,Florida,-92.625512,24.998716,0.35780756868380065,underfitting
205,8,Florida,-91.875512,24.998716,0.35780756868380065,underfitting
206,8,Florida,-91.125512,24.998716,0.35780756868380065,underfitting
207,8,Florida,-90.375512,24.998716,0.35780756868380065,underfitting
208,8,Florida,-89.625512,24.998716,0.35780756868380065,underfitting
209,8,Florida,-88.875512,24.998716,0.5123785349405243,underfitting
210,8,Florida,-88.125512,24.998716,0.6068638290581714,underfitting
211,8,Florida,-87.375512,24.998716,0.6068638290581714,underfitting
212,8,Florida,-86.625512,24.998716,0.6068638290581714,underfitting
213,8,Florida,-85.875512,24.998716,0.6068638290581714,underfitting
214,8,Florida,-85.125512,24.998716,0.6068638290581714,underfitting
215,8,Florida,-84.375512,24.998716,0.6068638290581714,underfitting
216,8,Florida,-83.625512,24.998716,0.6068638290581714,underfitting
217,8,Florida,-82.875512,24.998716,0.6068638290581714,underfitting
218,8,Florida,-82.125512,24.998716,0.6068638290581714,underfitting
219,8,Florida,-81.375512,24.998716,0.6068638290581714,underfitting
220,8,Florida,-80.625512,24.998716,0.6068638290581714,underfitting
221,8,Florida,-79.875512,24.998716,0.6068638290581714,underfitting
222,8,Florida,-79.125512,24.998716,0.6068638290581714,underfitting
223,8,Florida,-78.375512,24.998716,0.6068638290581714,underfitting
224,8,Florida,-77.625512,24.998716,0.6068638290581714,underfitting
225,8,Florida,-76.875512,24.998716,0.6068638290581714,underfitting
226,8,Florida,-76.125512,24.998716,0.6068638290581714,underfitting
227,8,Florida,-75.375512,24.998716,0.6068638290581714,underfitting
228,8,Florida,-74.625512,24.998716,0.6068638290581714,underfitting
229,8,Florida,-73.875512,24.998716,0.6068638290581714,underfitting
230,8,Florida,-73.125512,24.998716,0.6068638290581714,underfitting
231,8,Florida,-72.375512,24.998716,0.6068638290581714,underfitting
232,8,Florida,-71.625512,24.998716,0.6068638290581714,underfitting
233,8,Florida,-70.875512,24.998716,0.5992798369633098,underfitting
234,8,Florida,-70.125512,24.998716,0.5992798369633098,underfitting
235,8,Florida,-69.375512,24.998716,0.5992798369633098,underfitting
236,8,Florida,-68.625512,24.998716,0.5992798369633098,underfitting
237,8,Florida,-67.875512,24.998716,0.5992798369633098,underfitting
238,8,Florida,-67.125512,24.998716,0.5992798369633098,underfitting
239,8,Florida,-66.375512,24.998716,0.5992798369633098,underfitting
240,3,California,-125.625512,25.748716,0.4195521078874915,underfitting
241,3,California,-124.875512,25.748716,0.4195521078874915,underfitting
242,3,California,-124.125512,25.748716,0.4195521078874915,underfitting
243,3,California,-123.375512,25.748716,0.41287497263795236,underfitting
244,3,California,-122.625512,25.748716,0.41287497263795236,underfitting
245,3,California,-121.875512,25.748716,0.44190914028011674,underfitting
246,3,California,-121.125512,25.748716,0.44190914028011674,underfitting
247,3,California,-120.375512,25.748716,0.44190914028011674,underfitting
248,3,California,-119.625512,25.748716,0.44190914028011674,underfitting
249,3,California,-118.875512,25.748716,0.44190914028011674,underfitting
250,3,California,-118.125512,25.748716,0.44190914028011674,underfitting
251,3,California,-117.375512,25.748716,0.44190914028011674,underfitting
252,3,California,-116.625512,25.748716,0.312352562316693,underfitting
253,3,California,-115.875512,25.748716,0.312352562316693,underfitting
254,3,California,-115.125512,25.748716,0.312352562316693,underfitting
255,3,California,-114.375512,25.748716,0.24287771297466865,underfitting
256,3,California,-113.625512,25.748716,0.24287771297466865,underfitting
257,3,California,-112.875512,25.748716,0.24287771297466865,underfitting
258,3,California,-112.125512,25.748716,0.24287771297466865,underfitting
259,3,California,-111.375512,25.748716,0.24287771297466865,underfitting
260,41,Texas,-110.625512,25.748716,0.33758678989213897,underfitting
261,41,Texas,-109.875512,25.748716,0.33758678989213897,underfitting
262,41,Texas,-109.125512,25.748716,0.33758678989213897,underfitting
263,41,Texas,-108.375512,25.748716,0.40300032372672545,underfitting
264,41,Texas,-107.625512,25.748716,0.40300032372672545,underfitting
265,41,Texas,-106.875512,25.748716,0.43293726582088315,underfitting
266,41,Texas,-106.125512,25.748716,0.5043658372494546,underfitting
267,41,Texas,-105.375512,25.748716,0.5043658372494546,underfitting
268,41,Texas,-104.625512,25.748716,0.5043658372494546,underfitting
269,41,Texas,-103.875512,25.748716,0.5043658372494546,underfitting
270,41,Texas,-103.125512,25.748716,0.5043658372494546,underfitting
271,41,Texas,-102.375512,25.748716,0.5043658372494546,underfitting
272,41,Texas,-101.625512,25.748716,0.5043658372494546,underfitting
273,41,Texas,-100.875512,25.748716,0.5043658372494546,underfitting
274,41,Texas,-100.125512,25.748716,0.5043658372494546,underfitting
275,41,Texas,-99.375512,25.748716,0.5043658372494546,underfitting
276,41,Texas,-98.625512,25.748716,0.5043658372494546,underfitting
277,41,Texas,-97.875512,25.748716,0.5043658372494546,underfitting
278,41,Texas,-97.125512,25.748716,0.5043658372494546,underfitting
279,41,Texas,-96.375512,25.748716,0.5043658372494546,underfitting
280,41,Texas,-95.625512,25.748716,0.5043658372494546,underfitting
281,41,Texas,-94.875512,25.748716,0.5043658372494546,underfitting
282,41,Texas,-94.125512,25.748716,0.5043658372494546,underfitting
283,8,Florida,-93.375512,25.748716,0.35780756868380065,underfitting
284,8,Florida,-92.625512,25.748716,0.35780756868380065,underfitting
285,8,Florida,-91.875512,25.748716,0.35780756868380065,underfitting
286,8,Florida,-91.125512,25.748716,0.35780756868380065,underfitting
287,8,Florida,-90.375512,25.748716,0.35780756868380065,underfitting
288,8,Florida,-89.625512,25.748716,0.35780756868380065,underfitting
289,8,Florida,-88.875512,25.748716,0.5123785349405243,underfitting
290,8,Florida,-88.125512,25.748716,0.6068638290581714,underfitting
291,8,Florida,-87.375512,25.748716,0.6068638290581714,underfitting
292,8,Florida,-86.625512,25.748716,0.6068638290581714,underfitting
293,8,Florida,-85.875512,25.748716,0.6068638290581714,underfitting
294,8,Florida,-85.125512,25.748716,0.6068638290581714,underfitting
295,8,Florida,-84.375512,25.748716,0.6068638290581714,underfitting
296,8,Florida,-83.625512,25.748716,0.6068638290581714,underfitting
297,8,Florida,-82.875512,25.748716,0.6068638290581714,underfitting
298,8,Florida,-82.125512,25.748716,0.6068638290581714,underfitting
299,8,Florida,-81.375512,25.748716,0.6068638290581714,underfitting
300,8,Florida,-80.625512,25.748716,0.6068638290581714,underfitting
301,8,Florida,-79.875512,25.748716,0.6068638290581714,underfitting
302,8,Florida,-79.125512,25.748716,0.6068638290581714,underfitting
303,8,Florida,-78.375512,25.748716,0.6068638290581714,underfitting
304,8,Florida,-77.625512,25.748716,0.6068638290581714,underfitting
305,8,Florida,-76.875512,25.748716,0.6068638290581714,underfitting
306,8,Florida,-76.125512,25.748716,0.6068638290581714,underfitting
307,8,Florida,-75.375512,25.748716,0.6068638290581714,underfitting
308,8,Florida,-74.625512,25.748716,0.6068638290581714,underfitting
309,8,Florida,-73.875512,25.748716,0.6068638290581714,underfitting
310,8,Florida,-73.125512,25.748716,0.6068638290581714,underfitting
311,8,Florida,-72.375512,25.748716,0.6068638290581714,underfitting
312,8,Florida,-71.625512,25.748716,0.6068638290581714,underfitting
313,8,Florida,-70.875512,25.748716,0.5992798369633098,underfitting
314,8,Florida,-70.125512,25.748716,0.5992798369633098,underfitting
315,8,Florida,-69.375512,25.748716,0.5992798369633098,underfitting
316,8,Florida,-68.625512,25.748716,0.5992798369633098,underfitting
317,8,Florida,-67.875512,25.748716,0.5992798369633098,underfitting
318,8,Florida,-67.125512,25.748716,0.5992798369633098,underfitting
319,8,Florida,-66.375512,25.748716,0.5992798369633098,underfitting
320,3,California,-125.625512,26.498716,0.4195521078874915,underfitting
321,3,California,-124.875512,26.498716,0.4195521078874915,underfitting
322,3,California,-124.125512,26.498716,0.4195521078874915,underfitting
323,3,California,-123.375512,26.498716,0.41287497263795236,underfitting
324,3,California,-122.625512,26.498716,0.41287497263795236,underfitting
325,3,California,-121.875512,26.498716,0.44190914028011674,underfitting
326,3,California,-121.125512,26.498716,0.44190914028011674,underfitting
327,3,California,-120.375512,26.498716,0.44190914028011674,underfitting
328,3,California,-119.625512,26.498716,0.44190914028011674,underfitting
329,3,California,-118.875512,26.498716,0.44190914028011674,underfitting
330,3,California,-118.125512,26.498716,0.44190914028011674,underfitting
331,3,California,-117.375512,26.498716,0.44190914028011674,underfitting
332,3,California,-116.625512,26.498716,0.312352562316693,underfitting
333,3,California,-115.875512,26.498716,0.312352562316693,underfitting
334,3,California,-115.125512,26.498716,0.312352562316693,underfitting
335,41,Texas,-114.375512,26.498716,0.2585356494077343,underfitting
336,41,Texas,-113.625512,26.498716,0.2585356494077343,underfitting
337,41,Texas,-112.875512,26.498716,0.2585356494077343,underfitting
338,41,Texas,-112.125512,26.498716,0.2585356494077343,underfitting
339,41,Texas,-111.375512,26.498716,0.2585356494077343,underfitting
340,41,Texas,-110.625512,26.498716,0.36599743870450946,underfitting
341,41,Texas,-109.875512,26.498716,0.36599743870450946,underfitting
342,41,Texas,-109.125512,26.498716,0.36599743870450946,underfitting
343,41,Texas,-108.375512,26.498716,0.4314109725390959,underfitting
344,41,Texas,-107.625512,26.498716,0.4314109725390959,underfitting
345,41,Texas,-106.875512,26.498716,0.4613479146332537,underfitting
346,41,Texas,-106.125512,26.498716,0.532776486061825,underfitting
347,41,Texas,-105.375512,26.498716,0.532776486061825,underfitting
348,41,Texas,-104.625512,26.498716,0.532776486061825,underfitting
349,41,Texas,-103.875512,26.498716,0.532776486061825,underfitting
350,41,Texas,-103.125512,26.498716,0.532776486061825,underfitting
351,41,Texas,-102.375512,26.498716,0.532776486061825,underfitting
352,41,Texas,-101.625512,26.498716,0.532776486061825,underfitting
353,41,Texas,-100.875512,26.498716,0.532776486061825,underfitting
354,41,Texas,-100.125512,26.498716,0.532776486061825,underfitting
355,41,Texas,-99.375512,26.498716,0.532776486061825,underfitting
356,41,Texas,-98.625512,26.498716,0.532776486061825,underfitting
357,41,Texas,-97.875512,26.498716,0.532776486061825,underfitting
358,41,Texas,-97.125512,26.498716,0.532776486061825,underfitting
359,41,Texas,-96.375512,26.498716,0.532776486061825,underfitting
360,41,Texas,-95.625512,26.498716,0.532776486061825,underfitting
361,41,Texas,-94.875512,26.498716,0.532776486061825,underfitting
362,41,Texas,-94.125512,26.498716,0.532776486061825,underfitting
363,8,Florida,-93.375512,26.498716,0.2943642401328681,underfitting
364,8,Florida,-92.625512,26.498716,0.2943642401328681,underfitting
365,8,Florida,-91.875512,26.498716,0.2943642401328681,underfitting
366,8,Florida,-91.125512,26.498716,0.2943642401328681,underfitting
367,8,Florida,-90.375512,26.498716,0.2943642401328681,underfitting
368,8,Florida,-89.625512,26.498716,0.2943642401328681,underfitting
369,8,Florida,-88.875512,26.498716,0.44893520638959183,underfitting
370,8,Florida,-88.125512,26.498716,0.5434205005072388,underfitting
371,8,Florida,-87.375512,26.498716,0.5434205005072388,underfitting
372,8,Florida,-86.625512,26.498716,0.5434205005072388,underfitting
373,8,Florida,-85.875512,26.498716,0.5434205005072388,underfitting
374,8,Florida,-85.125512,26.498716,0.5434205005072388,underfitting
375,8,Florida,-84.375512,26.498716,0.5434205005072388,underfitting
376,8,Florida,-83.625512,26.498716,0.5434205005072388,underfitting
377,8,Florida,-82.875512,26.498716,0.5434205005072388,underfitting
378,8,Florida,-82.125512,26.498716,0.5434205005072388,underfitting
379,8,Florida,-81.375512,26.498716,0.5434205005072388,underfitting
380,8,Florida,-80.625512,26.498716,0.5434205005072388,underfitting
381,8,Florida,-79.875512,26.498716,0.5434205005072388,underfitting
382,8,Florida,-79.125512,26.498716,0.5434205005072388,underfitting
383,8,Florida,-78.375512,26.498716,0.5434205005072388,underfitting
384,8,Florida,-77.625512,26.498716,0.5434205005072388,underfitting
385,8,Florida,-76.875512,26.498716,0.5434205005072388,underfitting
386,8,Florida,-76.125512,26.498716,0.5434205005072388,underfitting
387,8,Florida,-75.375512,26.498716,0.5434205005072388,underfitting
388,8,Florida,-74.625512,26.498716,0.5434205005072388,underfitting
389,8,Florida,-73.875512,26.498716,0.5434205005072388,underfitting
390,8,Florida,-73.125512,26.498716,0.5434205005072388,underfitting
391,8,Florida,-72.375512,26.498716,0.5434205005072388,underfitting
392,8,Florida,-71.625512,26.498716,0.5434205005072388,underfitting
393,8,Florida,-70.875512,26.498716,0.5358365084123772,underfitting
394,8,Florida,-70.125512,26.498716,0.5358365084123772,underfitting
395,8,Florida,-69.375512,26.498716,0.5358365084123772,underfitting
396,8,Florida,-68.625512,26.498716,0.5358365084123772,underfitting
397,8,Florida,-67.875512,26.498716,0.5358365084123772,underfitting
398,8,Florida,-67.125512,26.498716,0.5358365084123772,underfitting
399,8,Florida,-66.375512,26.498716,0.5358365084123772,underfitting
400,3,California,-125.625512,27.248716,0.4195521078874915,underfitting
401,3,California,-124.875512,27.248716,0.4195521078874915,underfitting
402,3,California,-124.125512,27.248716,0.4195521078874915,underfitting
403,3,California,-123.375512,27.248716,0.41287497263795236,underfitting
404,3,California,-122.625512,27.248716,0.41287497263795236,underfitting
405,3,California,-121.875512,27.248716,0.44190914028011674,underfitting
406,3,California,-121.125512,27.248716,0.44190914028011674,underfitting
407,3,California,-120.375512,27.248716,0.44190914028011674,underfitting
408,3,California,-119.625512,27.248716,0.44190914028011674,underfitting
409,3,California,-118.875512,27.248716,0.44190914028011674,underfitting
410,3,California,-118.125512,27.248716,0.44190914028011674,underfitting
411,3,California,-117.375512,27.248716,0.44190914028011674,underfitting
412,3,California,-116.625512,27.248716,0.312352562316693,underfitting
413,3,California,-115.875512,27.248716,0.312352562316693,underfitting
414,3,California,-115.125512,27.248716,0.312352562316693,underfitting
415,41,Texas,-114.375512,27.248716,0.2585356494077343,underfitting
416,41,Texas,-113.625512,27.248716,0.2585356494077343,underfitting
417,41,Texas,-112.875512,27.248716,0.2585356494077343,underfitting
418,41,Texas,-112.125512,27.248716,0.2585356494077343,underfitting
419,41,Texas,-111.375512,27.248716,0.2585356494077343,underfitting
420,41,Texas,-110.625512,27.248716,0.36599743870450946,underfitting
421,41,Texas,-109.875512,27.248716,0.36599743870450946,underfitting
422,41,Texas,-109.125512,27.248716,0.36599743870450946,underfitting
423,41,Texas,-108.375512,27.248716,0.4314109725390959,underfitting
424,41,Texas,-107.625512,27.248716,0.4314109725390959,underfitting
425,41,Texas,-106.875512,27.248716,0.4613479146332537,underfitting
426,41,Texas,-106.125512,27.248716,0.532776486061825,underfitting
427,41,Texas,-105.375512,27.248716,0.532776486061825,underfitting
428,41,Texas,-104.625512,27.248716,0.532776486061825,underfitting
429,41,Texas,-103.875512,27.248716,0.532776486061825,underfitting
430,41,Texas,-103.125512,27.248716,0.532776486061825,underfitting
